experiment,mse,rmse,mae,r2
acousticness-bayes-10000-tokens_from_tag_weight-by_track,0.11643594384455407,0.3412271147557797,0.2625568025363468,-0.24377164574654686
acousticness-baseline-10000-tokens_from_tag_weight-by_track,0.188064072065833,0.43366354707979893,0.3411780329040382,-1.00890509146724
energy-xdg-10000-tokens_from_tag_weight-by_track,0.045676087616115725,0.21371964723935824,0.170741116765116,0.18485745175946533
energy-bayes-10000-tokens_from_tag_weight-by_track,0.0752012736466616,0.2742285062619523,0.20989333429023552,-0.34205360026600284
energy-baseline-10000-tokens_from_tag_weight-by_track,0.11238845309892619,0.33524387108331477,0.26714895270026395,-1.0057017759889568
instrumentalness-xdg-10000-tokens_from_tag_weight-by_track,0.11905135348514466,0.34503819134284924,0.28480324409238444,0.18928811525534261
instrumentalness-bayes-10000-tokens_from_tag_weight-by_track,0.18505106109178288,0.43017561657046866,0.3646281624855707,-0.26015446376624407
instrumentalness-baseline-10000-tokens_from_tag_weight-by_track,0.30090318174113273,0.5485464262404165,0.4471529851874406,-1.0490803208336281
valence-xdg-10000-tokens_from_tag_weight-by_track,0.07270285549321744,0.26963467042132666,0.22139766451413156,0.08229904207601735
valence-bayes-10000-tokens_from_tag_weight-by_track,0.103113849141358,0.3211134521339117,0.25810741306492757,-0.3015675586646147
valence-baseline-10000-tokens_from_tag_weight-by_track,0.16144097441224964,0.4017971806922612,0.3257387264456439,-1.0378090497439163
danceability-xdg-10000-tokens_from_repeat_tags-by_track,0.02961054645047075,0.1720771526103066,0.13391289091146386,0.20945735892942863
danceability-bayes-10000-tokens_from_repeat_tags-by_track,0.12899925457414738,0.35916466220126303,0.24566068059260943,-2.444023283317697
danceability-baseline-10000-tokens_from_repeat_tags-by_track,0.07578597836698119,0.2752925323487384,0.21674632196892754,-1.0233347464412637
acousticness-xdg-10000-tokens_from_repeat_tags-by_track,0.07604789045201021,0.2757678198267706,0.20835049395830715,0.1876545442932498
acousticness-bayes-10000-tokens_from_repeat_tags-by_track,0.2567800332877042,0.5067346774079156,0.36500757605144574,-1.7429306969287626
acousticness-baseline-10000-tokens_from_repeat_tags-by_track,0.18748779240112676,0.4329986055417809,0.34084704256748605,-1.0027492577674773
energy-xdg-10000-tokens_from_repeat_tags-by_track,0.047156133336021755,0.21715463001285917,0.17361240931757566,0.1584443261481765
energy-bayes-10000-tokens_from_repeat_tags-by_track,0.15556169668869793,0.39441310410367697,0.28554433549124225,-1.7761781813096063
energy-baseline-10000-tokens_from_repeat_tags-by_track,0.1077374490965148,0.3282338329552802,0.2657160321318169,-0.9226992367551698
instrumentalness-xdg-10000-tokens_from_repeat_tags-by_track,0.11720557220954476,0.3423529935746798,0.277849239920205,0.20185745422514034
instrumentalness-bayes-10000-tokens_from_repeat_tags-by_track,0.3754206751705726,0.6127158192592815,0.45188477419723067,-1.5565270299730343
